,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,Y
17978,18,0,298860.0,5,6,14,0,0,0.0,0,20.0,3,0,2
17979,22,0,51362.0,13,6,10,0,1,0.0,0,16.0,3,0,1
17980,36,0,199947.0,12,4,12,0,1,0.0,0,30.0,3,0,2
17981,59,6,32552.0,6,7,4,0,0,0.0,0,48.0,3,0,5
17982,33,0,183845.0,6,7,11,0,1,0.0,0,38.0,3,0,0
17983,33,0,181091.0,2,4,6,0,0,0.0,0,35.0,1,0,1
17984,53,3,135643.0,13,7,3,3,1,0.0,0,50.0,2,0,0
17985,44,1,96249.0,12,7,13,0,0,3411.0,0,40.0,3,0,5
17986,55,0,181220.0,6,7,13,0,0,0.0,0,50.0,3,0,5
17987,56,0,133025.0,6,7,4,0,0,0.0,0,50.0,3,0,5
17988,54,6,124865.0,12,4,10,0,1,0.0,0,35.0,3,0,1
17989,51,0,45599.0,6,4,1,0,0,0.0,0,40.0,3,0,1
17990,31,0,194293.0,12,6,3,0,1,2463.0,0,38.0,3,0,1
17991,43,0,102180.0,10,7,13,0,0,0.0,0,50.0,3,1,5
17992,44,0,121130.0,6,4,11,0,1,0.0,0,40.0,3,0,4
17993,22,0,138768.0,12,6,13,0,0,0.0,0,50.0,3,0,2
17994,43,1,98989.0,6,7,11,4,0,0.0,0,40.0,3,0,5
17995,26,1,126327.0,9,6,3,1,1,0.0,0,40.0,3,0,4
17996,30,0,113364.0,13,6,10,0,0,0.0,0,18.0,3,0,2
17997,30,0,326199.0,3,7,6,0,0,2580.0,0,40.0,3,0,5
17998,46,0,376789.0,6,6,11,0,0,0.0,0,15.0,3,0,1
17999,27,0,137063.0,13,7,10,0,0,0.0,0,50.0,3,0,5
18000,26,0,279145.0,6,7,6,0,0,0.0,0,50.0,3,0,5
18001,36,0,178815.0,13,6,13,0,0,8614.0,0,40.0,3,1,1
18002,25,6,245369.0,6,3,6,0,0,0.0,0,35.0,3,0,2
18003,30,4,49593.0,15,6,1,1,1,0.0,0,40.0,3,0,1
18004,46,1,238648.0,6,7,11,1,0,7298.0,0,40.0,3,1,5
18005,47,0,166181.0,12,7,3,1,1,0.0,0,48.0,3,1,0
18006,66,3,249043.0,13,7,10,0,0,5556.0,0,26.0,3,1,5
18007,43,0,,2,7,14,0,0,0.0,0,40.0,3,0,5
18008,71,?,128529.0,6,2,?,0,1,0.0,0,20.0,3,0,1
18009,36,4,186934.0,13,7,3,0,0,0.0,1848,55.0,3,1,5
18010,46,?,148489.0,6,5,?,3,0,0.0,0,40.0,2,0,1
18011,44,5,387770.0,12,2,3,0,1,0.0,0,15.0,3,0,4
18012,42,0,115511.0,14,7,1,0,0,0.0,0,50.0,3,0,5
18013,39,0,201410.0,13,7,4,0,0,0.0,1977,45.0,2,1,5
18014,36,0,220585.0,9,7,13,0,0,0.0,0,50.0,3,1,5
18015,60,6,282066.0,13,7,13,0,0,0.0,1977,45.0,3,1,5
18016,37,0,280966.0,12,7,12,0,0,0.0,0,50.0,3,1,5
18017,26,0,291586.0,13,6,4,0,0,0.0,0,20.0,3,0,2
18018,24,0,142227.0,13,6,3,0,1,0.0,0,30.0,3,0,1
18019,17,?,104025.0,11,6,?,0,0,0.0,0,18.0,3,0,2
18020,45,5,148254.0,10,4,1,0,1,0.0,0,35.0,3,0,1
18021,54,0,170562.0,12,7,13,0,0,0.0,0,48.0,3,1,5
18022,22,0,222490.0,12,6,10,0,1,0.0,0,30.0,3,0,2
18023,63,5,57674.0,10,7,1,0,0,0.0,0,48.0,3,0,5
18024,22,0,233624.0,6,7,6,0,0,0.0,0,43.0,3,0,5
18025,27,0,42734.0,12,6,11,0,0,0.0,0,25.0,3,0,1
18026,33,0,233107.0,3,7,6,0,0,0.0,0,33.0,3,0,5
18027,64,0,143110.0,13,2,1,0,1,0.0,0,30.0,3,0,1
18028,50,0,195844.0,9,7,13,0,0,0.0,0,50.0,3,1,5
18029,44,6,115896.0,1,2,1,0,1,0.0,0,40.0,3,0,4
18030,31,0,303851.0,6,7,4,0,0,0.0,0,50.0,3,0,5
18031,44,0,172475.0,6,4,3,3,1,0.0,0,40.0,2,0,1
18032,53,6,30008.0,2,7,8,0,0,0.0,0,35.0,3,0,5
18033,33,5,147921.0,6,2,11,0,1,0.0,0,40.0,3,0,4
18034,34,4,172716.0,5,7,9,0,0,0.0,0,40.0,3,0,5
18035,27,0,155057.0,6,6,4,0,0,0.0,0,70.0,3,0,1
18036,43,?,152569.0,1,2,?,0,1,0.0,2339,36.0,3,0,1
18037,80,6,132728.0,6,6,13,0,0,0.0,0,20.0,3,0,1
18038,31,0,195136.0,9,4,11,0,1,0.0,0,32.0,3,0,1
18039,40,0,377322.0,6,7,6,1,0,0.0,0,40.0,3,1,5
18040,53,5,293941.0,13,7,1,0,0,0.0,0,40.0,3,0,5
18041,58,0,182123.0,6,7,12,0,0,0.0,0,44.0,3,0,5
18042,38,0,32528.0,12,7,13,0,0,0.0,0,40.0,3,1,5
18043,33,0,140206.0,15,7,1,0,0,0.0,0,40.0,3,1,5
18044,48,5,378221.0,13,7,13,0,0,0.0,0,60.0,3,1,5
18045,23,0,211601.0,12,7,13,1,1,0.0,0,40.0,3,0,0
18046,31,6,119411.0,6,6,6,0,0,0.0,0,50.0,3,0,2
18047,52,6,240013.0,10,7,10,0,0,0.0,0,70.0,3,0,5
18048,24,0,95552.0,6,6,5,0,0,0.0,0,40.0,3,0,2
18049,45,6,183710.0,3,7,8,0,0,0.0,0,40.0,3,0,5
18050,36,0,189382.0,6,7,3,0,1,0.0,0,40.0,3,1,0
18051,52,0,380633.0,16,2,11,0,1,0.0,0,40.0,3,0,4
18052,54,0,53407.0,6,7,6,0,0,0.0,0,40.0,3,0,5
18053,39,0,150480.0,15,7,1,0,0,0.0,0,55.0,3,1,5
18054,40,0,175674.0,13,7,10,0,0,0.0,0,50.0,3,1,5
18055,28,0,375313.0,6,6,5,3,0,0.0,0,50.0,3,0,1
18056,21,?,278391.0,12,6,?,0,0,0.0,0,16.0,3,0,2
18057,23,0,212888.0,12,6,3,0,1,0.0,0,40.0,3,0,1
18058,36,3,487085.0,8,6,6,1,0,0.0,0,40.0,3,0,4
18059,22,0,174461.0,12,6,3,0,1,0.0,0,15.0,3,0,2
18060,55,5,133201.0,10,7,13,0,0,0.0,0,50.0,3,0,5
18061,71,0,77253.0,6,6,14,0,0,0.0,0,17.0,3,0,1
18062,47,0,141511.0,14,7,1,0,0,0.0,0,60.0,3,1,5
18063,17,3,181608.0,2,6,10,0,0,0.0,0,12.0,3,0,2
18064,31,0,127610.0,13,7,13,0,1,0.0,0,50.0,3,1,0
18065,32,0,154571.0,12,6,11,3,0,0.0,0,40.0,?,0,3
18066,46,0,33842.0,12,7,4,0,0,3103.0,0,40.0,3,1,5
18067,27,0,150080.0,13,6,13,0,1,0.0,0,40.0,3,0,2
18068,39,4,30916.0,12,7,13,0,0,0.0,1902,50.0,3,1,5
18069,40,0,151294.0,6,4,14,0,1,0.0,0,48.0,3,0,1
18070,30,0,48829.0,6,6,10,0,1,0.0,1602,30.0,3,0,1
18071,17,0,193769.0,3,6,11,0,0,0.0,0,20.0,3,0,4
18072,33,0,277455.0,10,6,1,0,0,0.0,0,40.0,3,0,1
18073,72,0,225780.0,14,6,1,0,0,0.0,0,30.0,3,0,1
18074,34,4,436341.0,12,1,3,0,1,0.0,0,40.0,3,1,0
18075,65,0,255386.0,6,6,6,3,0,0.0,0,40.0,2,0,3
18076,36,0,174938.0,13,7,1,0,0,0.0,1887,50.0,3,1,5
18077,32,0,174789.0,6,6,12,0,0,0.0,0,40.0,3,0,4
18078,26,0,245628.0,12,6,3,0,0,0.0,0,40.0,3,0,3
18079,22,0,228752.0,6,6,14,0,0,0.0,0,40.0,3,0,1
18080,47,0,354148.0,15,7,1,0,0,99999.0,0,48.0,3,1,5
18081,31,0,192900.0,12,6,11,0,0,0.0,0,40.0,3,0,1
18082,28,6,190391.0,13,6,10,0,0,0.0,0,50.0,3,0,1
18083,38,0,353263.0,10,6,3,0,1,0.0,0,50.0,1,1,1
18084,34,0,113198.0,9,7,3,0,0,0.0,0,28.0,3,0,5
18085,44,0,207578.0,13,7,1,0,0,0.0,0,35.0,3,1,5
18086,27,0,93206.0,12,6,14,3,0,0.0,0,40.0,3,0,2
18087,50,5,163998.0,13,7,0,0,0,0.0,0,44.0,3,1,5
18088,47,0,111961.0,6,7,11,1,1,0.0,0,30.0,3,0,0
18089,20,0,219122.0,12,6,11,0,0,0.0,0,40.0,3,0,1
18090,24,0,111445.0,6,6,10,0,0,0.0,0,38.0,3,0,1
18091,29,4,309778.0,12,7,5,0,0,0.0,0,40.0,3,1,5
18092,37,5,223020.0,1,6,11,1,1,0.0,0,32.0,3,0,4
18093,42,0,303155.0,9,4,3,0,0,0.0,0,40.0,3,0,1
18094,20,?,41035.0,12,6,?,0,0,0.0,0,20.0,3,0,2
18095,68,0,159191.0,12,6,3,0,1,0.0,0,40.0,3,0,1
18096,22,5,244408.0,12,6,3,3,1,0.0,0,40.0,2,0,1
18097,72,6,473748.0,6,7,10,0,0,0.0,0,30.0,3,0,5
18098,45,4,71823.0,12,7,3,1,0,0.0,0,20.0,3,0,5
18099,30,5,83066.0,6,7,11,1,0,0.0,0,40.0,3,0,5
18100,33,0,150154.0,6,7,6,0,0,0.0,0,40.0,3,0,5
18101,43,0,190786.0,6,7,11,0,0,0.0,0,40.0,3,1,5
18102,56,0,178033.0,12,2,13,0,0,4416.0,0,60.0,3,0,1
18103,25,6,159909.0,1,7,8,0,0,0.0,0,40.0,3,0,5
18104,41,0,190885.0,6,4,2,0,1,0.0,0,40.0,3,0,1
18105,25,0,243786.0,13,6,11,0,1,0.0,0,37.0,3,0,1
18106,31,1,124020.0,9,7,5,0,0,0.0,0,40.0,3,1,5
18107,36,0,159016.0,6,7,12,0,0,0.0,0,38.0,3,0,5
18108,37,0,183800.0,13,7,13,0,0,0.0,0,40.0,3,1,5
18109,58,6,193434.0,6,7,6,0,0,0.0,0,20.0,3,0,5
18110,26,0,245029.0,13,6,3,1,1,0.0,0,40.0,3,0,1
18111,55,0,98746.0,12,7,5,0,0,0.0,0,50.0,3,1,5
18112,46,4,140664.0,12,7,13,0,0,0.0,0,48.0,3,1,5
18113,44,0,344920.0,13,6,3,0,1,0.0,1617,20.0,3,0,1
18114,44,0,169980.0,11,7,11,1,0,0.0,0,60.0,3,0,5
18115,28,1,155397.0,13,6,13,0,0,0.0,0,55.0,3,0,1
18116,42,0,245317.0,2,7,4,0,0,0.0,0,50.0,3,0,5
18117,41,0,74182.0,6,4,6,0,0,0.0,0,40.0,3,0,1
18118,39,0,280570.0,13,7,13,0,0,0.0,0,45.0,3,0,5
18119,64,6,30664.0,1,7,8,0,0,0.0,0,30.0,3,0,5
18120,20,0,109952.0,12,6,14,0,0,0.0,0,25.0,3,0,2
18121,45,5,192793.0,12,7,0,0,0,0.0,0,40.0,3,1,5
18122,31,0,243442.0,6,7,3,0,0,0.0,0,50.0,3,0,5
18123,36,4,106297.0,10,7,13,0,0,0.0,0,40.0,3,1,5
18124,32,0,328060.0,3,3,11,2,1,0.0,0,40.0,3,0,4
18125,33,6,48702.0,1,7,8,0,0,0.0,0,65.0,3,0,5
18126,51,6,111283.0,6,4,13,0,1,99999.0,0,35.0,3,1,1
18127,36,0,484024.0,6,4,12,0,0,0.0,0,40.0,3,0,4
18128,40,0,208470.0,6,6,6,0,0,0.0,0,40.0,3,0,1
18129,44,0,172032.0,1,7,3,0,0,7298.0,0,51.0,3,1,5
18130,40,0,29927.0,6,4,3,0,1,0.0,0,45.0,1,0,4
18131,46,0,98012.0,1,4,3,0,1,0.0,0,40.0,3,0,1
18132,31,6,108468.0,15,7,1,0,0,0.0,0,60.0,3,1,5
18133,30,0,207301.0,6,6,10,0,1,0.0,1980,40.0,3,0,1
18134,26,0,168403.0,6,7,14,0,0,0.0,0,40.0,3,0,5
18135,25,0,66935.0,13,6,11,0,0,0.0,0,40.0,3,0,3
18136,35,6,42044.0,9,7,6,0,0,0.0,0,40.0,3,0,5
18137,29,0,184806.0,15,6,1,0,0,0.0,0,50.0,3,0,3
18138,39,0,1455435.0,9,3,6,0,0,0.0,0,40.0,3,0,1
18139,44,6,445382.0,12,4,11,0,0,0.0,0,40.0,3,0,4
18140,37,0,278576.0,6,7,12,0,0,0.0,0,60.0,3,1,5
18141,79,6,84979.0,1,7,10,0,0,0.0,0,20.0,3,1,5
18142,36,0,659504.0,13,7,13,1,0,0.0,0,45.0,3,1,5
18143,44,0,136986.0,12,7,6,0,0,0.0,0,60.0,3,1,5
18144,23,0,278107.0,6,7,12,0,0,0.0,1573,30.0,3,0,5
18145,27,0,96219.0,13,6,3,0,1,0.0,0,45.0,3,0,1
18146,46,6,131091.0,13,7,10,0,0,0.0,1902,40.0,3,1,5
18147,58,0,205410.0,6,7,6,0,0,0.0,0,40.0,3,0,5
18148,36,0,416745.0,9,4,13,0,0,0.0,0,48.0,3,0,1
18149,36,0,180667.0,6,7,6,0,0,0.0,1887,60.0,3,1,5
18150,21,0,72119.0,12,6,3,0,0,0.0,0,45.0,3,0,1
18151,41,1,108945.0,6,6,4,0,1,14344.0,0,40.0,3,1,1
18152,49,4,195949.0,6,7,12,0,0,0.0,0,40.0,3,0,5
18153,34,0,101345.0,13,7,10,0,1,0.0,0,40.0,3,1,0
18154,29,0,439263.0,6,7,0,0,0,0.0,0,35.0,3,0,5
18155,63,0,213095.0,13,7,13,0,0,0.0,0,50.0,3,1,5
18156,29,4,59932.0,13,6,1,0,1,0.0,0,40.0,3,0,1
18157,65,0,172815.0,12,7,8,0,0,0.0,0,40.0,3,0,5
18158,26,0,40915.0,13,6,11,0,1,0.0,0,25.0,3,0,1
18159,42,0,139012.0,14,7,1,3,0,0.0,0,40.0,2,1,5
18160,44,0,121781.0,12,4,3,3,1,0.0,0,37.0,3,0,1
18161,51,?,130667.0,6,3,?,1,0,0.0,0,6.0,3,0,1
18162,41,6,147110.0,6,7,12,0,0,0.0,0,25.0,3,0,5
18163,22,5,237811.0,9,6,3,1,1,0.0,0,35.0,3,0,2
18164,36,?,128640.0,12,7,?,0,1,0.0,0,25.0,3,0,0
18165,18,0,111476.0,11,6,14,0,0,0.0,0,40.0,3,0,2
18166,33,5,289716.0,2,7,4,0,0,0.0,0,40.0,3,0,5
18167,46,5,141944.0,13,7,1,0,0,0.0,0,38.0,3,1,5
18168,49,0,323773.0,11,7,2,0,1,0.0,0,40.0,3,0,3
18169,41,1,176663.0,6,7,3,0,1,0.0,0,40.0,3,0,0
18170,52,0,155233.0,12,4,3,0,1,0.0,0,40.0,3,0,4
18171,40,0,143327.0,12,3,14,0,0,0.0,0,40.0,3,0,1
18172,53,4,177212.0,12,6,1,0,1,0.0,0,40.0,3,0,4
18173,45,6,123088.0,6,7,6,0,0,0.0,0,50.0,3,0,5
18174,30,5,47085.0,2,7,6,0,0,0.0,0,40.0,3,0,5
18175,56,0,102106.0,6,7,14,0,0,0.0,0,40.0,3,0,5
18176,24,0,235894.0,6,7,6,0,0,0.0,0,40.0,3,0,5
18177,71,6,172046.0,8,7,8,0,0,0.0,0,50.0,3,0,5
18178,20,6,197207.0,6,4,10,0,1,0.0,0,30.0,3,0,1
18179,26,0,152452.0,13,7,5,0,0,0.0,0,50.0,3,0,5
18180,34,0,172928.0,6,7,10,0,0,0.0,0,65.0,3,0,5
18181,36,?,214896.0,3,4,?,0,1,0.0,0,40.0,3,0,4
18182,49,0,116338.0,6,3,1,0,1,0.0,653,60.0,3,0,4
18183,48,0,276664.0,14,7,1,0,0,0.0,1902,50.0,3,1,5
18184,22,0,59924.0,6,6,11,0,1,0.0,0,40.0,3,0,2
18185,30,0,194141.0,12,4,12,0,0,0.0,1617,40.0,3,0,1
18186,51,0,95128.0,6,4,6,0,0,0.0,0,40.0,3,0,1
18187,46,0,292504.0,12,5,10,0,1,0.0,0,40.0,3,0,4
18188,32,3,45796.0,6,7,13,0,0,0.0,0,45.0,3,0,5
18189,42,0,119359.0,15,7,10,4,1,15024.0,0,40.0,2,1,0
18190,52,1,104280.0,12,7,5,0,0,0.0,0,50.0,3,0,5
18191,57,0,172291.0,6,4,3,1,1,0.0,0,40.0,3,0,3
18192,35,0,180988.0,12,4,3,0,1,0.0,0,39.0,3,0,4
18193,52,0,110748.0,10,7,1,0,0,0.0,0,50.0,3,1,5
18194,59,?,556688.0,3,4,?,0,1,0.0,0,12.0,3,0,1
18195,36,0,22494.0,12,4,13,0,1,0.0,0,40.0,3,0,4
18196,33,0,267859.0,12,7,13,0,0,0.0,0,40.0,3,1,5
18197,67,5,256821.0,6,4,0,1,0,0.0,0,20.0,3,0,1
18198,31,6,117346.0,12,7,10,0,0,0.0,0,48.0,3,0,5
18199,31,0,62374.0,6,7,1,0,0,0.0,0,50.0,3,0,5
18200,28,0,314659.0,12,6,12,0,0,0.0,0,42.0,3,0,1
18201,72,?,114761.0,8,2,?,0,1,0.0,0,20.0,3,0,4
18202,36,0,93225.0,6,4,6,0,0,0.0,0,40.0,3,0,1
18203,58,6,165315.0,6,7,10,0,0,0.0,0,35.0,3,1,5
18204,56,0,124771.0,6,7,12,0,0,0.0,0,40.0,3,0,5
18205,35,0,27408.0,12,6,10,0,0,0.0,0,40.0,3,0,1
18206,37,0,198841.0,1,7,6,0,0,0.0,0,40.0,3,1,5
18207,44,0,271792.0,13,5,13,0,1,0.0,0,40.0,3,0,4
18208,26,0,64289.0,6,6,8,0,0,0.0,0,40.0,3,0,2
18209,51,0,183390.0,6,7,4,0,0,0.0,0,40.0,3,0,5
18210,31,0,240771.0,12,7,6,0,0,4386.0,0,50.0,3,1,5
18211,30,0,234919.0,12,6,10,0,1,0.0,0,40.0,3,0,2
18212,20,0,88231.0,12,6,3,0,1,0.0,0,40.0,3,0,1
18213,21,0,154422.0,12,6,3,3,1,0.0,0,40.0,3,0,2
18214,37,0,119098.0,13,7,1,0,0,0.0,0,50.0,3,1,5
18215,53,1,151580.0,1,7,1,0,0,4386.0,0,40.0,3,1,5
18216,54,0,118793.0,6,7,3,0,0,0.0,0,45.0,3,0,5
18217,32,?,30499.0,13,4,?,0,1,0.0,0,32.0,3,0,4
18218,34,?,166545.0,12,7,?,0,1,7688.0,0,6.0,3,1,0
18219,30,0,271710.0,13,7,10,0,0,7298.0,0,50.0,3,1,5
18220,43,1,308498.0,6,5,13,0,1,0.0,0,40.0,3,0,4
18221,48,0,172695.0,1,4,11,0,1,0.0,0,40.0,3,0,2
18222,42,6,29962.0,13,7,10,0,0,0.0,0,48.0,3,0,5
18223,62,0,200332.0,6,7,12,0,0,0.0,0,40.0,3,0,5
18224,31,0,291702.0,6,7,6,0,0,0.0,0,40.0,3,0,5
18225,22,0,67234.0,6,6,10,0,0,0.0,0,60.0,3,0,1
18226,45,0,168038.0,13,7,13,0,0,0.0,0,32.0,3,0,5
18227,34,0,137814.0,12,3,10,0,0,0.0,0,45.0,3,0,1
18228,64,0,126233.0,6,7,13,0,0,0.0,0,20.0,3,0,5
18229,42,6,79036.0,13,7,8,0,0,0.0,0,65.0,3,0,5
18230,60,6,327474.0,6,7,10,0,0,0.0,0,70.0,3,0,5
18231,44,0,145160.0,6,6,6,0,0,0.0,0,58.0,3,0,3
18232,67,?,37092.0,8,7,?,0,0,0.0,0,4.0,3,0,5
18233,45,0,129387.0,9,4,5,0,1,0.0,0,40.0,?,0,4
18234,53,6,33304.0,15,7,1,0,0,0.0,0,38.0,3,1,5
18235,37,0,359001.0,1,7,4,0,0,15024.0,0,50.0,3,1,5
18236,32,?,143162.0,2,7,?,0,1,0.0,0,40.0,3,0,0
18237,23,0,133515.0,6,6,11,0,1,0.0,0,35.0,3,0,1
18238,28,0,168901.0,13,7,1,3,0,0.0,0,40.0,2,0,5
18239,55,0,750972.0,8,7,6,0,0,0.0,0,41.0,3,0,5
18240,58,0,142924.0,10,6,3,0,1,0.0,0,24.0,3,1,1
18241,74,3,228075.0,12,7,13,0,0,20051.0,0,25.0,3,1,5
18242,27,0,91189.0,6,6,3,0,0,0.0,0,40.0,3,0,2
18243,37,0,290609.0,6,4,3,1,1,0.0,0,40.0,3,0,4
18244,22,?,31102.0,12,6,?,3,1,0.0,0,4.0,2,0,2
18245,44,6,216921.0,2,7,11,0,0,0.0,0,70.0,3,0,5
18246,23,0,120046.0,9,6,3,0,0,0.0,0,40.0,3,0,2
18247,41,0,324629.0,13,7,13,0,0,0.0,0,40.0,1,0,5
18248,45,0,81132.0,12,7,5,3,0,0.0,0,55.0,3,1,5
18249,29,0,160279.0,6,4,12,0,0,0.0,0,40.0,3,0,4
18250,33,0,229732.0,13,6,10,0,0,0.0,0,45.0,3,1,1
18251,61,5,144723.0,10,7,13,0,0,7298.0,0,60.0,3,1,5
18252,29,0,148431.0,9,7,10,2,1,7688.0,0,45.0,3,1,0
18253,22,0,160398.0,12,6,10,0,0,0.0,0,38.0,3,0,3
18254,28,0,129460.0,3,6,6,0,0,0.0,0,40.0,3,0,1
18255,30,0,252752.0,13,7,1,0,1,0.0,0,40.0,3,0,0
18256,20,0,58222.0,12,6,14,0,0,0.0,0,20.0,3,0,2
18257,28,?,424884.0,2,3,?,0,0,0.0,0,30.0,3,0,1
18258,45,0,114459.0,6,7,6,0,0,0.0,0,50.0,3,1,5
18259,19,?,46400.0,12,6,?,0,1,0.0,0,24.0,3,0,1
18260,42,0,223934.0,9,4,13,0,1,0.0,0,40.0,3,0,4
18261,34,0,84119.0,6,6,6,0,0,0.0,0,40.0,3,0,2
18262,31,0,159123.0,13,7,1,0,0,0.0,0,60.0,3,1,5
18263,23,0,195532.0,13,6,13,0,1,0.0,0,40.0,3,0,2
18264,50,0,191299.0,6,7,6,0,0,0.0,0,50.0,3,0,5
18265,40,0,198316.0,2,7,13,0,0,0.0,0,40.0,3,1,5
18266,57,0,162301.0,6,4,3,0,1,0.0,0,45.0,3,0,1
18267,35,0,143152.0,12,7,3,0,1,3908.0,0,27.0,3,0,0
18268,24,0,92609.0,13,6,13,0,0,0.0,0,45.0,3,0,2
18269,27,0,247819.0,12,6,3,0,1,0.0,0,15.0,3,0,1
18270,27,5,229223.0,12,6,0,0,1,0.0,0,40.0,3,1,2
18271,45,3,142719.0,6,7,10,0,0,0.0,0,40.0,3,0,5
18272,80,0,86111.0,14,7,1,0,0,0.0,0,30.0,3,0,5
18273,23,1,35633.0,12,6,11,0,0,0.0,0,50.0,3,0,1
18274,46,0,164749.0,12,7,13,0,0,0.0,0,40.0,3,1,5
18275,38,0,607848.0,13,7,10,0,0,0.0,0,40.0,3,1,5
18276,50,0,173630.0,6,4,10,0,0,0.0,0,60.0,3,0,1
18277,90,0,311184.0,13,7,10,0,0,0.0,0,,?,0,5
18278,55,0,49737.0,12,7,10,0,0,0.0,0,50.0,3,0,5
18279,72,0,183616.0,6,7,13,0,1,0.0,0,50.0,1,0,0
18280,65,0,129426.0,12,2,3,0,1,0.0,0,40.0,3,0,1
18281,37,0,454915.0,2,4,6,0,0,0.0,0,40.0,3,0,1
18282,39,1,55568.0,6,7,3,0,1,0.0,0,40.0,3,0,0
18283,38,0,29874.0,1,7,6,0,0,0.0,0,40.0,3,0,5
18284,46,0,393715.0,12,7,13,0,0,15024.0,0,50.0,3,1,5
18285,50,0,143953.0,6,7,10,0,0,0.0,0,65.0,3,1,5
18286,54,0,90363.0,9,7,13,0,0,0.0,0,40.0,3,1,5
18287,40,0,53727.0,10,6,10,0,0,0.0,0,50.0,3,1,1
18288,30,0,130021.0,8,7,6,0,0,2829.0,0,40.0,3,0,5
18289,50,0,173630.0,6,7,8,0,0,0.0,0,35.0,3,0,5
18290,28,0,410351.0,12,6,6,0,0,0.0,0,30.0,3,0,1
18291,34,0,399386.0,1,7,6,0,0,0.0,0,53.0,3,0,5
18292,55,0,157932.0,6,4,14,0,0,0.0,0,40.0,3,0,1
18293,20,0,133061.0,6,6,14,0,0,0.0,0,40.0,3,0,2
18294,19,?,46400.0,12,6,?,0,1,0.0,0,32.0,3,0,1
18295,21,0,107895.0,12,6,3,0,0,0.0,0,35.0,3,0,1
18296,39,0,63021.0,12,4,11,0,1,0.0,0,20.0,3,0,1
18297,43,0,186144.0,6,7,6,0,0,0.0,0,40.0,3,1,5
18298,33,5,27959.0,6,6,11,4,0,0.0,0,40.0,3,0,4
18299,26,0,179569.0,12,6,3,0,1,0.0,0,40.0,3,0,1
18300,45,1,101299.0,14,7,1,0,0,0.0,0,40.0,3,1,5
18301,31,1,113129.0,12,6,11,0,1,0.0,0,65.0,3,0,2
18302,32,0,316470.0,16,7,6,0,0,0.0,0,60.0,3,0,5
18303,60,6,89884.0,6,7,10,0,0,0.0,0,50.0,3,0,5
18304,41,0,32121.0,6,7,12,0,0,0.0,0,40.0,3,1,5
18305,21,0,315303.0,12,6,11,1,0,0.0,0,20.0,3,0,2
18306,27,0,254500.0,12,4,3,1,1,0.0,0,36.0,3,0,4
18307,33,0,419895.0,16,4,14,0,0,0.0,0,40.0,3,0,4
18308,43,0,159549.0,6,7,6,0,0,0.0,0,40.0,3,0,5
18309,27,0,160786.0,11,7,6,0,0,0.0,1902,40.0,3,1,5
18310,18,6,258474.0,2,6,8,0,0,0.0,0,40.0,3,0,2
18311,48,6,370119.0,12,7,13,0,0,0.0,0,40.0,3,1,5
18312,37,0,50837.0,8,4,13,0,0,0.0,0,50.0,3,0,1
18313,58,0,137506.0,6,7,12,0,0,0.0,0,40.0,3,0,5
18314,57,0,548256.0,5,7,4,1,0,7688.0,0,40.0,3,1,5
18315,42,5,175642.0,13,6,3,0,1,99999.0,0,40.0,3,1,1
18316,24,0,183594.0,6,6,3,0,0,0.0,0,40.0,3,0,3
18317,26,0,341353.0,13,6,11,0,0,0.0,0,15.0,3,0,3
18318,43,3,247981.0,6,4,6,0,0,5455.0,0,50.0,3,0,4
18319,34,0,193565.0,11,7,6,0,0,0.0,0,40.0,3,0,5
18320,38,0,39606.0,13,7,13,0,1,0.0,0,40.0,3,0,0
18321,51,6,127149.0,11,7,8,0,0,0.0,0,45.0,3,1,5
18322,31,?,233371.0,6,7,?,1,1,0.0,0,45.0,3,0,0
18323,49,6,182752.0,14,7,1,0,1,0.0,0,35.0,3,1,0
18324,26,0,269060.0,13,6,3,0,1,0.0,0,40.0,3,0,2
18325,28,0,179949.0,6,4,4,1,1,0.0,0,20.0,3,0,4
18326,22,4,32950.0,12,7,10,0,0,0.0,1902,37.0,3,0,5
18327,26,0,160445.0,6,4,6,0,0,0.0,0,40.0,3,0,1
18328,45,0,223999.0,3,7,11,0,0,0.0,1848,40.0,3,1,5
18329,39,0,81487.0,12,4,13,0,1,0.0,625,40.0,3,0,4
18330,23,0,314539.0,6,7,10,0,0,0.0,0,40.0,3,0,5
18331,62,?,337721.0,6,7,?,0,0,0.0,0,8.0,3,0,5
18332,42,5,100793.0,13,7,1,0,0,0.0,0,60.0,3,1,5
18333,39,4,255407.0,6,7,6,0,0,0.0,0,40.0,3,0,5
18334,43,4,92775.0,1,4,6,0,0,0.0,0,40.0,3,0,1
18335,33,6,33308.0,12,6,8,0,0,0.0,0,70.0,3,0,1
18336,68,1,493363.0,13,7,13,0,0,0.0,0,20.0,3,0,5
18337,30,?,159589.0,10,7,?,0,0,0.0,0,46.0,3,1,5
18338,32,0,107218.0,13,6,3,3,0,0.0,0,40.0,3,0,1
18339,25,0,123586.0,12,6,3,2,0,0.0,0,40.0,3,0,4
18340,53,0,158352.0,16,7,11,0,1,0.0,0,24.0,1,0,3
18341,38,0,76317.0,1,7,13,0,0,0.0,0,55.0,3,1,5
18342,62,?,176753.0,6,7,?,0,0,0.0,0,40.0,3,0,5
18343,20,0,122346.0,6,6,12,0,0,0.0,0,40.0,3,0,2
