,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
31230,39,0,314007,2,7,6,0,0,0,2051,40,3,0
31231,48,0,197683,12,7,10,1,0,0,0,40,3,1
31232,44,0,242521,13,7,10,0,0,7688,0,50,3,1
31233,39,0,290321,2,7,12,0,0,0,0,40,3,0
31234,22,5,44064,11,6,14,0,0,0,0,35,3,0
31235,27,0,174163,12,7,13,0,1,0,0,40,3,1
31236,42,0,374790,3,4,6,0,0,0,0,40,3,0
31237,18,0,231562,6,6,10,0,1,0,0,33,3,0
31238,27,0,376150,12,5,10,0,1,0,0,25,3,0
31239,51,0,99987,2,3,12,1,1,0,0,40,3,0
31240,27,6,120126,12,7,13,0,0,0,0,40,3,0
31241,60,6,33717,11,7,8,0,0,0,0,50,3,0
31242,36,0,132879,4,7,14,0,0,0,0,40,1,0
31243,45,0,304570,13,7,13,3,0,0,0,60,2,1
31244,40,0,100292,6,7,10,0,0,0,0,52,3,1
31245,63,0,117473,12,7,1,0,0,4386,0,40,3,1
31246,41,0,239833,6,5,4,1,0,0,0,50,3,0
31247,53,0,155233,5,7,13,0,1,0,0,40,1,0
31248,34,0,130369,6,4,4,0,1,1151,0,48,1,0
31249,34,0,347166,12,7,3,0,0,0,0,40,3,0
31250,31,0,502752,13,7,3,0,1,0,0,40,3,1
31251,22,1,255575,9,6,1,0,1,0,0,15,3,0
31252,49,0,277946,12,7,13,0,0,0,0,50,3,1
31253,43,0,214541,6,7,13,0,0,0,0,35,3,0
31254,36,0,143123,15,7,1,0,0,0,0,50,3,1
31255,27,0,69132,13,6,5,0,0,0,0,37,3,0
31256,52,6,34973,6,7,8,0,0,0,1887,60,3,1
31257,29,0,236992,6,7,11,1,0,0,0,50,3,0
31258,27,0,492263,2,3,12,0,0,0,0,35,3,0
31259,42,0,180019,6,6,11,0,1,0,0,65,3,0
31260,49,6,47086,13,2,10,0,1,0,0,40,3,0
31261,24,0,222853,12,6,6,0,0,0,0,50,3,0
31262,22,0,344176,6,6,10,0,0,0,0,20,3,0
31263,30,6,223212,13,6,10,0,0,0,0,40,3,0
31264,28,0,110981,12,6,11,0,0,0,0,40,3,0
31265,20,0,162688,1,6,11,0,0,0,0,40,3,0
31266,45,3,181307,15,7,1,0,0,15024,0,43,3,1
31267,39,0,148903,6,4,10,0,1,4687,0,50,3,1
31268,43,0,306440,15,6,1,0,0,0,0,66,1,0
31269,18,0,210311,6,6,10,0,1,0,0,20,3,0
31270,53,0,127117,6,7,12,0,0,0,0,40,3,0
31271,74,0,54732,12,7,10,0,0,0,0,20,3,1
31272,39,0,271521,13,7,1,3,0,0,0,48,2,1
31273,33,0,216908,2,6,13,0,0,0,0,40,3,0
31274,49,0,543922,6,7,6,0,0,0,0,42,3,1
31275,21,0,766115,2,7,14,0,0,0,0,35,3,0
31276,65,0,52728,12,7,13,0,0,0,0,40,3,0
31277,39,0,284166,6,6,6,0,0,0,1564,50,3,1
31278,49,0,122206,1,7,10,0,0,0,0,25,3,0
31279,20,0,95989,12,6,13,0,1,0,0,40,3,0
31280,47,0,334039,13,7,13,0,0,7298,0,44,3,1
31281,46,6,225456,6,7,13,0,0,0,0,40,3,0
31282,29,0,112847,1,7,6,3,0,7298,0,32,3,1
31283,61,6,171840,6,2,1,0,1,0,0,16,3,0
31284,48,0,180695,12,4,13,0,1,0,0,38,3,0
31285,44,0,121012,3,4,6,0,0,0,0,40,3,0
31286,37,3,126569,13,7,6,0,0,0,0,60,3,0
31287,45,0,227791,12,7,10,0,0,0,1740,50,3,0
31288,51,6,290290,13,7,1,0,0,0,0,45,3,1
31289,33,5,251521,13,6,13,0,1,0,0,50,3,0
31290,55,6,41938,13,7,1,0,1,0,0,8,3,0
31291,25,0,27678,12,7,11,0,1,0,0,60,3,0
31292,26,0,133756,6,4,8,3,0,0,0,40,2,0
31293,54,0,215990,6,7,13,0,0,0,0,40,3,1
31294,38,0,461337,6,6,10,0,1,0,0,33,3,0
31295,39,5,344855,10,7,1,0,1,0,1977,20,3,1
31296,20,1,214542,12,6,1,0,0,0,0,40,3,0
31297,30,0,258170,6,4,3,0,1,0,0,40,3,0
31298,29,4,242147,6,4,3,2,0,0,0,45,3,0
31299,42,0,235700,6,4,14,0,1,0,0,40,3,0
31300,24,0,278130,9,6,3,0,0,0,0,40,3,0
31301,36,0,261241,6,7,12,0,0,0,0,50,3,1
31302,60,0,85995,10,7,3,3,0,0,0,50,2,1
31303,42,0,340885,6,4,8,0,0,0,0,44,3,0
31304,42,0,152889,2,7,6,0,0,0,0,45,3,0
31305,46,0,195023,6,5,12,0,1,0,0,40,3,0
31306,52,1,109600,10,5,13,0,1,4787,0,44,3,1
31307,27,0,249463,1,7,13,0,0,0,0,20,3,0
31308,43,0,158177,12,4,3,1,1,0,0,35,3,0
31309,43,1,47818,13,6,1,0,1,0,0,40,3,0
31310,27,0,391468,11,4,6,0,0,0,0,40,3,0
31311,52,5,199995,10,7,13,0,0,7298,0,60,3,1
31312,31,0,231043,12,7,4,0,0,0,0,50,3,0
31313,38,0,281768,8,4,13,1,1,0,0,30,3,0
31314,44,0,267790,3,6,11,1,1,0,0,40,3,0
31315,27,0,217379,12,4,1,0,1,0,0,40,3,0
31316,50,0,421561,12,4,13,0,0,0,0,40,3,0
31317,23,0,50953,12,6,5,0,1,0,0,40,3,0
31318,22,0,138504,12,6,3,1,1,0,0,30,3,0
31319,36,1,177064,12,6,13,0,1,0,0,40,3,0
31320,24,0,103064,13,6,5,0,1,3674,0,40,3,0
31321,59,0,184493,12,7,10,0,0,0,0,40,3,1
31322,39,0,104089,1,7,6,0,0,0,0,50,3,1
31323,23,0,149204,13,6,13,0,0,0,0,40,3,0
31324,37,0,405284,13,6,1,0,1,0,1340,42,3,0
31325,25,5,137296,9,6,3,1,1,0,0,38,3,0
31326,40,0,87771,6,7,6,0,1,0,1628,45,3,0
31327,38,1,125499,13,7,1,3,0,7688,0,60,2,1
31328,31,0,59083,6,7,11,0,0,0,0,35,3,0
31329,28,5,138332,14,4,1,0,1,0,0,40,3,0
31330,24,0,198914,6,6,10,1,0,0,0,25,3,0
31331,46,5,238162,9,7,0,0,0,0,1887,50,3,1
31332,29,0,123677,6,7,12,3,1,0,0,40,2,0
31333,38,4,325538,15,7,1,0,0,0,0,50,3,1
31334,53,0,251063,12,3,13,1,1,0,0,40,3,0
31335,33,0,51471,6,7,5,0,1,0,1902,40,3,1
31336,39,0,175681,13,7,1,1,0,0,0,60,3,0
31337,44,0,165599,6,7,12,0,0,0,0,48,3,0
31338,46,0,149640,13,4,1,0,0,0,0,45,1,1
31339,30,0,143526,13,6,10,0,0,0,0,40,3,0
31340,24,0,211160,12,7,10,0,0,0,0,40,3,0
31341,29,0,342989,6,6,3,0,1,0,0,40,3,0
31342,62,6,173631,12,7,13,0,0,0,0,70,3,0
31343,25,0,141876,6,5,13,0,0,0,0,45,3,0
31344,45,0,137604,12,6,11,0,0,0,0,40,3,0
31345,21,0,129232,12,6,6,0,0,0,0,40,3,0
31346,64,4,271550,12,7,4,0,0,0,0,40,3,1
31347,39,0,456922,13,4,5,0,0,0,0,40,3,0
31348,60,0,232242,6,7,10,0,0,0,0,40,3,0
31349,35,0,352188,6,6,5,0,0,0,0,40,3,0
31350,27,0,114967,13,6,5,0,0,0,0,40,3,0
31351,41,0,201981,6,4,6,0,0,0,0,40,3,0
31352,32,1,159247,10,7,1,0,0,0,0,50,3,0
31353,24,0,125905,6,7,6,0,0,0,0,40,3,0
31354,32,0,186824,13,7,6,0,0,0,0,40,3,1
31355,42,5,121012,12,7,13,0,0,0,0,45,3,1
31356,58,0,110844,10,2,10,0,1,0,0,27,3,0
31357,23,0,143003,10,7,1,3,0,0,1887,50,2,1
31358,31,4,59732,6,7,8,4,0,0,0,40,3,0
31359,28,0,178489,13,6,13,1,1,0,0,45,3,0
31360,41,0,252127,12,2,13,1,1,0,0,20,3,0
31361,37,0,109633,13,7,1,0,1,0,0,16,3,1
31362,19,0,160811,6,6,10,0,0,0,0,38,3,0
31363,27,6,365110,13,6,1,0,1,0,0,20,3,0
31364,61,6,113080,3,7,10,0,0,0,0,58,3,1
31365,39,0,206074,13,7,1,0,0,0,0,45,3,1
31366,25,0,173062,13,6,14,1,0,0,0,40,3,0
31367,58,0,117273,12,7,10,0,0,0,0,40,3,1
31368,27,6,153805,12,7,4,2,0,0,0,50,3,1
31369,51,0,293802,16,7,14,1,0,0,0,52,3,0
31370,43,5,153132,10,7,1,0,0,15024,0,40,3,1
31371,46,0,166809,6,4,3,0,1,0,0,40,3,0
31372,67,0,34122,16,7,13,0,0,0,0,40,3,0
31373,50,5,231725,6,7,14,0,0,0,0,40,3,0
31374,20,0,63210,6,6,14,0,0,0,0,15,3,0
31375,35,0,108293,13,2,1,0,1,0,0,32,3,1
31376,57,0,116878,4,7,14,0,0,0,0,40,1,0
31377,40,0,110622,15,7,3,3,1,0,0,40,2,0
31378,42,5,180318,2,6,8,0,0,0,0,35,3,0
31379,67,3,112318,2,7,6,0,0,0,0,40,3,0
31380,47,0,252079,13,7,12,0,0,7688,0,44,3,1
31381,30,0,27153,6,6,14,0,0,0,0,50,3,0
31382,26,0,73312,11,6,12,0,1,0,0,15,3,0
31383,51,0,145409,6,7,6,0,0,0,0,40,3,0
31384,38,0,167882,12,2,11,1,1,0,0,45,3,0
31385,24,0,236696,6,7,14,0,0,0,0,35,3,0
31386,48,6,28791,6,7,10,0,1,0,0,50,3,0
31387,34,1,118551,13,7,5,0,1,5178,0,25,3,1
31388,70,0,187292,13,7,14,0,0,6418,0,40,3,1
31389,35,0,189922,6,7,6,0,0,0,0,40,3,0
31390,61,0,584259,10,7,13,0,0,0,0,2,3,1
31391,26,0,173992,12,7,6,0,0,0,0,45,3,1
31392,64,0,253759,6,6,13,0,0,0,0,3,3,0
31393,26,0,111243,6,6,3,0,1,0,0,35,3,0
31394,39,6,147850,6,7,4,0,0,0,0,30,3,0
31395,55,0,171015,12,6,3,0,1,0,0,36,3,0
31396,23,0,118023,12,6,13,0,0,0,0,45,3,0
31397,33,6,361497,6,7,6,0,0,0,0,40,3,0
31398,31,0,137290,13,7,13,0,0,0,0,55,3,1
31399,28,5,401886,6,6,3,0,0,0,0,20,3,0
31400,50,0,201882,10,7,12,0,0,0,0,30,3,0
31401,26,5,30793,13,7,1,0,1,0,0,55,3,1
31402,44,4,139161,9,4,3,1,1,0,1741,40,3,0
31403,51,0,210736,6,5,6,0,0,0,0,40,3,0
31404,34,0,167781,6,7,11,0,0,0,0,50,3,0
31405,37,0,103986,13,7,1,0,0,7688,0,39,3,1
31406,29,0,144592,15,7,1,0,0,0,0,50,3,1
31407,24,0,493034,13,6,1,1,0,0,0,40,3,0
31408,27,0,184078,1,4,3,0,1,0,0,40,3,0
31409,44,0,191814,12,7,6,0,0,0,0,45,3,0
31410,24,0,329852,6,6,12,0,0,0,0,40,3,0
31411,54,0,223660,6,7,13,0,0,0,0,55,3,1
31412,47,0,177087,12,3,3,0,1,0,0,50,3,1
31413,30,0,143766,6,6,11,0,0,0,0,30,3,0
31414,35,0,234271,12,4,3,0,1,0,0,40,3,0
31415,39,4,314822,12,7,3,1,0,0,0,40,3,0
31416,42,0,195584,9,3,3,1,1,0,0,40,3,0
31417,70,3,207938,13,7,13,0,0,0,2377,50,3,1
31418,41,0,126850,15,7,3,3,0,0,0,40,2,0
31419,36,0,279485,6,6,13,0,1,0,0,38,3,0
31420,44,0,267717,10,7,1,0,0,0,0,42,3,1
31421,42,0,175935,6,3,13,0,0,0,0,40,3,0
31422,20,0,163665,12,6,4,0,1,0,0,17,3,0
31423,29,0,200468,2,6,1,0,0,0,0,40,3,0
31424,27,0,91501,6,7,5,0,1,0,0,40,3,0
31425,30,0,182771,10,7,1,3,0,0,0,40,3,1
31426,59,6,56392,12,7,8,0,0,0,1579,60,3,0
31427,31,0,20511,13,6,11,0,1,0,0,25,3,0
31428,21,0,538822,6,6,11,0,0,0,0,40,3,0
31429,26,0,332008,12,6,6,3,0,0,0,37,2,0
31430,57,3,220789,6,7,10,0,0,0,0,45,3,1
31431,59,6,114760,12,7,6,0,0,0,0,20,3,1
31432,87,0,90338,6,2,13,0,0,0,0,2,3,0
31433,25,0,181576,12,6,4,0,0,0,0,55,3,0
31434,39,0,198841,10,7,1,0,0,7688,0,45,3,1
31435,53,0,53197,10,7,1,0,0,3103,0,40,3,1
31436,32,1,542265,6,6,3,0,1,0,0,40,3,0
31437,38,0,193026,11,7,6,0,0,0,0,40,3,0
31438,21,0,25505,1,6,3,1,1,0,0,35,3,0
31439,17,0,375657,11,6,14,0,0,0,0,30,3,0
31440,44,0,201599,11,6,12,1,1,0,0,40,3,0
31441,23,0,181820,12,6,14,0,0,0,0,20,3,0
31442,57,0,334224,12,7,6,0,1,9386,0,40,3,1
31443,30,1,54318,11,7,4,0,0,0,0,40,3,0
31444,51,6,141388,6,7,8,0,0,0,0,55,3,0
31445,54,6,57101,6,7,6,0,0,0,0,35,3,0
31446,44,0,168515,12,4,3,0,1,0,0,40,1,0
31447,60,0,163665,12,7,0,0,0,0,0,16,3,1
31448,28,0,207513,13,7,10,0,0,7298,0,42,3,1
31449,39,0,293291,6,7,12,0,0,0,0,50,3,1
31450,55,0,70088,10,7,1,0,0,0,0,40,3,1
31451,36,0,199346,10,7,1,0,1,0,0,50,3,1
31452,55,5,143949,10,7,1,0,1,3103,0,45,3,1
31453,33,0,207201,6,7,12,0,0,0,0,55,3,1
31454,30,0,430283,6,7,3,0,1,7298,0,40,3,1
31455,40,5,293809,13,7,1,0,0,0,0,20,3,0
31456,30,0,378009,10,7,13,0,0,0,0,50,3,1
31457,40,0,226608,12,4,5,0,0,0,0,30,3,1
31458,24,0,314182,6,6,4,0,1,0,0,50,3,0
31459,18,0,170544,11,6,10,0,0,0,0,20,3,0
31460,18,0,94196,6,6,14,0,1,0,0,25,3,0
31461,49,0,193047,6,7,6,0,0,0,0,45,3,1
31462,42,0,112607,6,7,6,0,0,0,0,50,3,0
31463,28,5,146949,6,7,14,0,0,0,0,40,3,0
31464,32,0,309513,9,7,6,0,0,0,0,40,3,0
31465,48,6,191389,12,3,10,0,1,0,0,50,3,0
31466,24,0,213902,8,6,2,0,1,0,0,32,3,0
31467,73,6,46514,6,7,10,0,1,0,0,25,3,0
31468,35,0,75855,10,7,1,1,0,7298,0,40,3,1
31469,23,0,38707,12,7,4,0,0,0,0,60,3,1
31470,19,0,188568,12,6,2,0,1,0,0,40,3,0
31471,27,0,215014,6,7,10,0,0,0,0,35,3,0
31472,27,0,184477,5,6,11,0,0,0,0,40,3,0
31473,41,6,204235,15,7,1,0,0,0,0,50,3,1
31474,31,0,39054,6,7,6,0,0,0,0,20,3,0
31475,64,3,272531,6,7,6,0,0,0,0,40,3,1
31476,45,0,358701,5,6,11,0,0,0,0,10,3,0
31477,47,0,217750,6,7,11,0,1,0,0,35,3,0
31478,22,0,200374,6,6,12,0,0,0,0,35,3,0
31479,24,0,498349,13,6,4,1,1,0,0,40,3,0
31480,69,1,170458,6,7,11,0,0,0,0,20,3,0
31481,40,6,57233,1,7,13,0,0,0,0,40,3,1
31482,45,0,188432,6,7,6,0,0,0,0,40,3,0
31483,47,6,33300,9,6,8,0,0,10520,0,45,3,1
31484,31,0,225779,6,6,12,0,1,0,0,40,3,0
31485,48,0,46677,9,4,13,0,1,0,0,42,3,0
31486,41,0,227968,13,7,1,1,1,0,0,35,3,1
31487,34,0,85355,13,6,3,0,0,0,0,40,3,0
31488,48,0,207120,12,7,1,0,0,0,0,40,3,0
31489,28,5,229223,1,7,1,0,1,7688,0,36,3,1
31490,20,0,224640,9,6,13,0,1,0,0,40,3,0
31491,39,0,139012,13,7,3,3,0,0,0,40,2,1
31492,40,4,130749,12,4,13,1,1,0,0,40,3,0
31493,28,0,204516,2,6,4,0,0,0,0,45,3,0
31494,20,0,105479,12,6,10,0,1,0,0,25,3,0
31495,41,0,197093,13,4,1,1,0,0,0,40,3,0
31496,49,3,431245,12,7,10,0,0,0,0,50,3,1
31497,24,0,155150,6,7,12,0,0,0,0,40,3,0
31498,35,1,216035,6,7,0,0,0,0,0,40,3,0
31499,22,0,388247,12,6,10,0,0,0,0,40,3,0
31500,23,0,208908,13,6,11,0,1,0,0,30,3,0
31501,23,0,259301,6,4,13,0,1,0,0,40,3,0
31502,42,6,69333,1,7,4,0,0,4386,0,80,3,1
31503,34,0,167893,12,7,1,0,0,0,0,64,3,1
31504,32,4,386877,1,6,5,1,0,4650,0,40,3,0
31505,54,0,146551,6,7,3,0,0,0,0,54,3,1
31506,48,0,238360,13,3,3,3,1,0,0,40,2,0
31507,38,0,187748,13,7,1,0,0,0,0,40,3,1
31508,48,1,50748,13,4,3,0,1,0,0,40,3,0
31509,22,0,50136,16,7,11,0,0,0,0,40,3,0
31510,42,0,111483,13,7,5,0,0,0,0,50,3,1
31511,31,0,298871,14,7,1,3,0,0,0,40,2,0
31512,27,0,147340,6,6,11,0,1,0,0,50,3,1
31513,57,0,132704,10,3,1,0,0,10520,0,32,3,1
31514,46,1,327786,1,4,5,0,1,3325,0,42,3,0
31515,44,4,243636,1,7,6,0,0,0,0,40,3,1
31516,42,5,194417,12,7,0,0,0,0,0,40,3,1
31517,24,0,236696,13,6,13,0,0,0,0,40,3,0
31518,38,0,337130,4,5,6,0,0,0,0,40,3,0
31519,29,0,273051,13,7,13,0,0,0,0,52,1,1
31520,38,0,186191,6,7,6,0,0,0,0,55,3,0
31521,33,0,268451,12,4,13,0,1,0,0,40,3,0
31522,61,0,154600,6,7,11,0,1,0,0,4,3,0
31523,49,5,405309,1,7,6,0,0,0,0,40,3,1
31524,51,6,99185,9,7,13,0,0,0,0,40,3,1
31525,42,0,191765,6,4,11,1,1,0,0,35,3,0
31526,21,0,253583,6,6,14,0,0,0,0,40,3,0
31527,29,0,297054,6,4,13,0,0,0,0,40,3,0
31528,54,0,204397,12,7,8,0,0,0,0,50,3,0
31529,23,0,288771,12,6,3,0,1,0,0,30,3,0
31530,52,0,173987,2,7,6,0,0,0,0,40,3,0
31531,28,5,33662,10,7,1,0,1,7298,0,40,3,1
31532,23,0,91658,12,4,14,0,0,0,0,40,3,0
31533,43,0,226902,6,7,10,0,0,0,0,80,3,1
31534,45,0,232586,12,7,6,0,0,0,0,50,3,1
31535,51,6,291755,8,7,13,0,0,0,0,42,3,0
31536,29,0,207032,6,5,13,1,1,0,0,42,3,0
31537,23,0,161478,12,6,10,3,1,0,0,40,3,0
31538,73,6,109833,13,7,8,0,0,0,0,30,3,0
31539,47,6,229394,11,4,13,0,1,0,0,55,3,0
31540,61,0,69285,6,7,13,0,0,0,0,37,3,0
31541,26,0,491862,1,6,13,1,1,0,0,40,3,0
31542,40,0,311534,6,7,14,0,0,0,0,40,3,1
31543,32,6,420895,13,7,10,0,0,0,0,47,3,0
31544,39,0,226374,2,4,11,1,1,0,0,40,3,0
31545,33,4,101345,13,6,1,0,1,0,0,40,3,0
31546,35,0,48779,6,7,8,0,0,0,0,35,3,0
31547,42,0,152676,6,4,13,0,0,0,0,40,3,0
31548,46,0,164877,12,7,6,0,0,0,0,44,3,0
31549,33,0,97521,6,6,3,0,0,0,0,40,3,0
31550,47,0,88564,16,6,12,0,0,0,0,20,3,0
31551,33,0,188246,13,7,13,0,0,0,0,40,3,0
31552,26,0,189185,6,4,3,0,1,0,0,40,3,0
31553,42,1,163069,12,4,3,1,1,0,0,40,3,0
31554,28,0,251905,13,7,1,0,0,0,0,50,3,0
31555,29,0,112403,16,7,12,0,0,0,0,40,3,0
31556,18,0,36882,5,6,10,0,1,0,0,20,3,0
31557,33,6,195891,12,7,13,0,0,0,0,45,3,0
31558,36,0,194905,13,2,1,0,1,0,0,44,3,0
31559,33,0,133503,6,7,0,0,0,7688,0,48,3,1
31560,40,0,31621,6,5,3,0,1,0,0,40,3,0
31561,57,6,413373,14,7,10,0,0,0,1902,40,3,1
31562,40,0,196029,6,4,4,0,0,0,0,45,3,0
31563,36,0,107302,6,7,5,0,0,0,0,50,3,0
31564,45,0,151267,13,6,3,1,1,0,0,40,3,1
31565,52,0,256861,13,7,13,0,0,0,0,50,3,0
31566,24,0,82777,6,3,12,0,0,0,0,40,3,0
31567,30,0,147430,6,5,3,0,1,0,0,40,3,0
31568,28,0,60726,6,6,13,1,0,0,0,40,3,0
31569,46,6,165754,14,6,1,0,1,0,0,45,3,0
31570,36,0,448337,6,3,10,1,1,0,0,40,3,0
31571,48,0,185079,6,6,13,0,1,0,0,50,3,0
31572,36,0,418702,1,4,3,0,1,0,0,40,3,0
31573,48,0,41504,6,7,4,0,0,0,0,40,3,1
31574,21,0,387335,12,6,5,0,1,0,1719,9,3,0
31575,18,0,261720,6,6,3,0,1,0,0,40,3,0
31576,38,0,133963,13,4,1,0,1,0,0,50,3,1
31577,66,0,357750,11,2,13,1,1,0,0,40,3,0
31578,36,1,179488,13,7,0,0,0,7298,0,55,3,1
31579,38,0,60135,6,6,4,0,1,0,0,40,3,0
31580,55,6,308746,15,2,1,0,0,0,0,55,3,1
31581,27,0,278720,6,7,6,0,0,0,0,45,3,1
31582,22,1,477505,9,6,3,0,0,0,0,40,3,0
31583,29,0,164711,12,6,14,0,0,0,0,40,3,0
31584,40,0,208277,12,6,13,0,1,0,0,40,3,0
31585,21,0,39943,12,6,10,0,1,0,0,20,3,0
31586,49,0,104542,6,4,3,0,1,0,0,40,3,0
31587,29,0,286634,13,7,1,0,1,0,0,50,3,1
31588,28,0,142712,13,6,13,0,0,0,0,50,3,1
31589,26,0,336404,6,7,0,0,0,0,0,40,3,0
31590,33,0,117983,6,6,3,0,1,0,0,41,3,0
31591,72,0,108796,15,7,13,0,0,0,0,40,3,1
31592,59,0,59469,10,7,5,0,0,0,0,40,2,0
31593,37,0,171968,1,7,3,0,0,0,0,40,3,0
31594,56,0,119254,2,4,13,0,1,0,0,40,3,0
31595,27,0,278617,12,6,6,0,0,0,0,40,3,0
31596,39,0,72338,10,7,1,3,0,0,0,40,2,1
31597,49,5,343231,10,6,1,0,1,0,0,80,3,0
31598,30,0,63910,6,7,10,3,1,0,0,40,3,0
31599,28,0,190350,3,7,0,1,1,0,0,40,3,0
31600,25,1,176162,13,6,0,0,0,0,0,40,3,0
31601,18,0,37720,2,6,12,0,0,0,0,40,3,0
31602,25,0,421467,9,6,14,0,0,0,0,26,3,0
31603,36,0,138441,12,6,12,0,0,0,0,40,3,0
31604,52,0,146767,6,7,12,0,0,0,0,40,3,1
31605,20,0,369678,5,6,13,2,0,0,1602,40,3,0
31606,25,0,160445,6,4,6,0,0,0,0,40,3,0
31607,26,0,211695,13,6,1,0,0,0,0,40,3,0
31608,50,0,102346,13,7,13,0,1,0,2415,20,3,1
31609,48,0,128796,9,7,13,0,0,0,0,40,3,1
31610,39,0,111129,6,7,14,0,0,0,0,40,3,0
31611,30,5,44566,13,7,1,0,0,0,0,40,3,0
31612,26,0,118497,6,7,6,0,0,0,0,60,3,0
31613,36,0,334291,12,7,6,0,0,0,1887,40,3,1
31614,49,0,237920,14,7,10,0,0,0,0,60,3,0
31615,34,5,136331,13,7,1,0,0,0,0,60,3,0
31616,28,0,187397,6,6,11,2,0,0,0,48,3,0
31617,28,6,119793,6,6,11,0,0,0,0,40,3,0
31618,42,0,24982,12,7,6,0,0,7688,0,40,3,1
31619,26,6,231714,6,7,6,0,0,0,0,40,3,0
31620,54,0,229272,6,7,6,1,0,0,0,40,3,1
31621,66,0,68219,3,7,13,0,0,0,0,40,3,0
31622,61,6,268831,6,7,10,0,0,0,0,53,3,0
31623,45,6,149640,15,6,1,0,0,0,0,30,3,1
31624,29,0,261725,13,6,3,0,1,0,0,35,3,0
31625,74,0,161387,6,4,14,0,1,0,0,16,3,0
31626,61,5,260167,6,2,1,0,1,0,0,40,3,0
31627,27,0,200928,12,6,10,0,0,0,0,22,3,0
31628,53,4,155594,13,7,1,0,0,0,0,40,3,1
31629,57,6,79539,6,7,8,3,0,0,0,40,3,0
31630,41,0,469454,12,7,6,0,0,0,0,40,3,0
31631,45,0,331482,13,7,1,0,0,0,0,50,3,0
31632,43,0,225193,6,7,10,0,0,0,0,40,3,0
31633,26,0,370727,13,7,13,0,1,0,1977,40,3,1
31634,29,0,82393,6,7,11,3,0,0,0,25,2,0
31635,65,0,37170,8,7,13,0,0,0,0,20,3,0
31636,41,0,58484,13,7,13,0,1,0,0,40,3,0
31637,31,5,156464,13,6,1,0,0,0,0,40,3,0
31638,50,0,344621,6,4,12,0,1,0,0,40,3,0
31639,52,0,174752,6,7,10,0,0,0,0,60,3,1
31640,18,3,174202,6,6,4,0,0,0,0,60,3,0
31641,26,0,261203,8,6,11,2,1,0,0,30,3,0
31642,57,0,316000,6,7,6,0,0,0,0,40,3,0
31643,63,1,216871,12,7,3,0,0,0,1740,40,3,0
31644,29,0,246933,6,6,3,0,0,0,0,40,3,0
31645,32,6,112115,13,7,1,0,0,7688,0,40,3,1
31646,34,0,264651,6,7,12,0,0,0,0,40,3,1
31647,43,0,99185,6,4,3,0,1,0,0,58,3,0
31648,39,0,176186,12,7,12,0,0,0,0,40,3,1
31649,28,0,100219,6,6,12,0,0,0,0,45,3,0
31650,32,0,46691,13,6,3,0,1,0,0,40,3,0
31651,28,1,297735,15,6,1,0,0,0,0,90,3,0
31652,40,0,132222,12,7,12,0,0,4386,0,50,3,1
31653,25,0,189656,13,6,5,0,0,0,0,60,3,1
31654,54,5,224934,10,7,1,0,0,0,0,50,3,1
31655,48,3,149218,13,7,8,0,0,0,0,70,3,1
31656,51,0,158508,12,4,13,0,1,0,0,36,3,0
31657,67,1,261203,8,7,4,0,0,0,0,35,3,0
31658,17,0,309504,2,6,10,0,1,0,0,24,3,0
31659,24,1,324637,12,6,11,0,0,0,0,40,3,0
31660,25,0,267426,6,7,14,0,0,0,0,40,3,0
31661,68,0,229016,6,7,13,0,1,0,0,25,3,0
31662,54,0,46401,12,4,11,0,1,0,0,47,3,0
31663,32,0,114288,6,4,1,0,1,0,0,40,3,0
31664,61,0,203849,12,4,13,0,1,0,0,40,3,0
31665,41,4,193882,6,6,3,0,0,0,0,40,3,0
31666,53,0,311269,6,4,11,0,1,0,0,40,3,0
31667,45,0,156117,1,4,1,0,1,0,0,32,3,0
31668,64,0,169917,8,2,13,0,1,0,0,4,3,0
31669,51,0,222615,6,7,12,0,0,0,0,40,3,1
31670,41,1,106900,10,7,1,0,0,7298,0,60,3,1
31671,40,4,78036,1,7,1,0,1,0,0,65,3,1
31672,27,0,380560,6,6,8,0,0,0,0,40,3,0
31673,41,0,167106,13,7,3,3,0,3103,0,35,2,1
31674,51,0,289436,13,7,13,0,0,0,0,60,3,1
31675,36,0,749636,12,4,3,0,1,0,0,40,3,0
31676,34,3,154120,6,6,8,0,0,0,0,55,3,0
31677,43,0,105119,6,7,3,0,0,0,0,40,3,0
31678,61,4,181081,6,4,3,1,1,0,0,20,3,0
31679,31,0,182237,2,3,4,0,0,0,0,40,3,0
31680,34,0,102130,6,7,10,0,0,0,0,65,3,1
31681,43,0,266324,6,7,6,0,0,0,1902,99,3,1
31682,52,0,170562,5,7,6,0,0,0,0,40,3,0
31683,18,0,240543,11,6,11,0,1,0,0,20,3,0
31684,37,4,187046,12,7,1,0,0,0,0,40,3,1
31685,60,0,389254,6,7,3,0,0,0,0,40,3,0
31686,47,0,179955,12,2,4,0,1,0,0,25,3,0
31687,21,0,197997,12,6,3,0,0,0,0,30,3,0
31688,34,3,343789,13,7,13,0,0,7688,0,55,3,1
31689,28,0,191088,6,4,11,0,1,0,1741,52,3,0
31690,40,5,141649,1,7,0,0,0,0,0,40,3,1
31691,26,0,433906,9,6,11,0,0,0,0,40,3,0
31692,48,0,207982,12,6,11,1,1,0,0,40,3,0
